CNPJ_Fundo;Data_Referencia;Tipo;Emissor;CNPJ_Emissor;Valor
34.027.774/0001-28;31/03/2022;FII;FII CSHG CRI - HGCR13;11160521000122;77468
34.027.774/0001-28;31/03/2022;FII;FII BC FUND - BRCR11;08924783000101;738468831
34.027.774/0001-28;31/03/2022;FII;FII VBI PRI - PVBI11;35652102000176;488827233
34.027.774/0001-28;31/03/2022;FII;FII G TOWERS - GTWR11;23740527000158;7549683
34.027.774/0001-28;31/03/2022;FII;FII RBR PCRI - RBRY13;30166700000111;10499
34.027.774/0001-28;31/03/2022;FII;FII RBR PCRI - RBRY11;30166700000111;176677172
34.027.774/0001-28;31/03/2022;FII;FII KINEA HY - KNHY11;30130708000128;157445295
34.027.774/0001-28;31/03/2022;FII;FII MAUA FOF - MCHF11;36642139000186;21788346
34.027.774/0001-28;31/03/2022;FII;FII PLURAL R - PLCR11;32527683000126;317184
34.027.774/0001-28;31/03/2022;FII;FII BRESCO - BRCO11;20748515000181;44354825
34.027.774/0001-28;31/03/2022;FII;FII XP LOG - XPLG11;26502794000185;237356851
34.027.774/0001-28;31/03/2022;FII;FII PATR LOG - PATL11;35754164000199;129639433
34.027.774/0001-28;31/03/2022;FII;FII RIOB ED - RBED11;13873457000152;306870336
34.027.774/0001-28;31/03/2022;FII;FII GLPG CRI - GCRI11;38293897000161;97600098
34.027.774/0001-28;31/03/2022;FII;FII CSHGJHSF - HGPO11;11260134000168;22417836
34.027.774/0001-28;31/03/2022;FII;FII KINEA RI - KNCR11;16706958000132;865683819
34.027.774/0001-28;31/03/2022;FII;FII BTG CRI - BTCR11;29787928000140;13585
34.027.774/0001-28;31/03/2022;FII;FII FATOR VE - VRTA17;11664201000100;53763648
34.027.774/0001-28;31/03/2022;FII;FII THE ONE - ONEF11;12948291000123;2608448
34.027.774/0001-28;31/03/2022;FII;FII CSHG CRI - HGCR14;11160521000122;50768328
34.027.774/0001-28;31/03/2022;FII;FII MALLS BP - MALL11;26499833000132;30324684
34.027.774/0001-28;31/03/2022;FII;FII BLUE LOG - BLMG11;34081637000171;28655172
34.027.774/0001-28;31/03/2022;FII;FII URCA REN - URPR11;34508872000187;10123315
34.027.774/0001-28;31/03/2022;FII;FII MAUA - MCCI11;23648935000184;4886592
34.027.774/0001-28;31/03/2022;FII;FII BTLG - BTLG11;11839593000109;46937424
34.027.774/0001-28;31/03/2022;FII;FII VOT LOG - VTLT11;27368600000163;145113885
34.027.774/0001-28;31/03/2022;FII;FII CAPI SEC - CPTS11;18979895000113;1984265
34.027.774/0001-28;31/03/2022;FII;FII OURI JPP - OUJP11;26091656000150;115175594
34.027.774/0001-28;31/03/2022;FII;FII VBI LOG - LVBI11;30629603000118;30812292
34.027.774/0001-28;31/03/2022;FII;FII JS REAL - JSRE11;13371132000171;36951319
34.027.774/0001-28;31/03/2022;FII;FII S VAREJO - SPVJ11;27538422000171;206603899
34.027.774/0001-28;31/03/2022;FII;FII CSHG URB - HGRU11;29641226000153;460316186
34.027.774/0001-28;31/03/2022;FII;FII VALORAIP - VGIP11;34197811000146;29927021
34.027.774/0001-28;31/03/2022;FII;FII HEDGEBS - HGBS11;08431747000106;229474986
34.027.774/0001-28;31/03/2022;FII;FII KINEA SC - KNSC15;35864448000138;10454439
34.027.774/0001-28;31/03/2022;FII;FII BTLG - BTLG13;11839593000109;3081552
34.027.774/0001-28;31/03/2022;FII;FII RBRHGRAD - RBRR11;29467977000103;17073168
34.027.774/0001-28;31/03/2022;FII;FII BLUECAP - BLCP11;35652060000173;16632099
34.027.774/0001-28;31/03/2022;FII;FII KINEA SC - KNSC13;35864448000138;100554813
34.027.774/0001-28;31/03/2022;FII;FII CSHG CRI - HGCR11;11160521000122;219564
34.027.774/0001-28;31/03/2022;FII;FII MOGNO HG - MGCR11;35652204000191;9040031
34.027.774/0001-28;31/03/2022;FII;FII HSI MALL - HSML11;32892018000131;38910625
34.027.774/0001-28;31/03/2022;FII;FII SANT REN - SARE11;32903702000171;33620265
34.027.774/0001-28;31/03/2022;FII;FII AUTONOMY - AIEC11;35765826000126;188378544
34.027.774/0001-28;31/03/2022;FII;FII KINEA IP - KNIP11;24960430000113;88432166
34.027.774/0001-28;31/03/2022;FII;FII KINEA SC - KNSC11;35864448000138;179375653
34.027.774/0001-28;31/03/2022;FII;FII XP MALLS - XPML11;28757546000100;280928933
34.027.774/0001-28;31/03/2022;FII;FII CORE MET - CORM13;38293921000162;33571076
34.027.774/0001-28;31/03/2022;FII;FII KINEA CR - KCRE13;42502802000140;152481825
34.027.774/0001-28;31/03/2022;FII;FII ALIANZA - ALZR11;28737771000185;29065504
34.027.774/0001-28;30/06/2022;FII;FII PATR LOG - PATL11;35754164000199;13399604
34.027.774/0001-28;30/06/2022;FII;FII BREI - IBCR14;40011251000196;1404045
34.027.774/0001-28;30/06/2022;FII;FII RBR PCRI - RBRY11;30166700000111;167185536
34.027.774/0001-28;30/06/2022;FII;FII CSHG URB - HGRU11;29641226000153;436802938
34.027.774/0001-28;30/06/2022;FII;FII MALLS BP - MALL11;26499833000132;303067404
34.027.774/0001-28;30/06/2022;FII;FII BREI - IBCR13;40011251000196;9225
34.027.774/0001-28;30/06/2022;FII;FII XP LOG - XPLG11;26502794000185;227496329
34.027.774/0001-28;30/06/2022;FII;FII JS REAL - JSRE11;13371132000171;383313067
34.027.774/0001-28;30/06/2022;FII;FII RBRHGRAD - RBRR15;29467977000103;27366485
34.027.774/0001-28;30/06/2022;FII;FII PLURAL R - PLCR11;32527683000126;26247924
34.027.774/0001-28;30/06/2022;FII;FII VALREIII - VGIR11;29852732000191;386120
34.027.774/0001-28;30/06/2022;FII;FII MOGNO HG - MGCR11;35652204000191;90784538
34.027.774/0001-28;30/06/2022;FII;FII KINEA HY - KNHY11;30130708000128;1524120
34.027.774/0001-28;30/06/2022;FII;FII BTG CRI - BTCR11;29787928000140;1370226
34.027.774/0001-28;30/06/2022;FII;FII URCA REN - URPR13;34508872000187;45584
34.027.774/0001-28;30/06/2022;FII;FII VBI LOG - LVBI11;30629603000118;30289372
34.027.774/0001-28;30/06/2022;FII;FII SANT REN - SARE11;32903702000171;32215239
34.027.774/0001-28;30/06/2022;FII;FII BLUE LOG - BLMG11;34081637000171;2764052
34.027.774/0001-28;30/06/2022;FII;FII S VAREJO - SPVJ11;27538422000171;206603899
34.027.774/0001-28;30/06/2022;FII;FII WHG REAL - WHGR11;9072017000129;29252988
34.027.774/0001-28;30/06/2022;FII;FII CORE MET - CORM11;38293921000162;582327
34.027.774/0001-28;30/06/2022;FII;FII ALIANZA - ALZR11;28737771000185;28802295
34.027.774/0001-28;30/06/2022;FII;FII CSHG CRI - HGCR11;11160521000122;55841112
34.027.774/0001-28;30/06/2022;FII;FII RBRHGRAD - RBRR11;29467977000103;1175328
34.027.774/0001-28;30/06/2022;FII;FII THE ONE - ONEF11;12948291000123;27495552
34.027.774/0001-28;30/06/2022;FII;FII FATOR VE - VRTA11;11664201000100;4534008
34.027.774/0001-28;30/06/2022;FII;FII SUNO CRI - SNCI11;41076710000182;20536
34.027.774/0001-28;30/06/2022;FII;FII MAUA FOF - MCHF11;36642139000186;1559836
34.027.774/0001-28;30/06/2022;FII;FII MAUA - MCCI11;23648935000184;12030378
34.027.774/0001-28;30/06/2022;FII;FII VALORAIP - VGIP11;34197811000146;50798757
34.027.774/0001-28;30/06/2022;FII;FII GLPG CRI - GCRI14;38293897000161;25004082
34.027.774/0001-28;30/06/2022;FII;FII GLPG CRI - GCRI13;38293897000161;10009468
34.027.774/0001-28;30/06/2022;FII;FII BRESCO - BRCO11;20748515000181;44037526
34.027.774/0001-28;30/06/2022;FII;FII BTLG - BTLG11;11839593000109;5345900
34.027.774/0001-28;30/06/2022;FII;FII CSHGJHSF - HGPO11;11260134000168;22548904
34.027.774/0001-28;30/06/2022;FII;FII KINEA SC - KNSC11;35864448000138;28144032
34.027.774/0001-28;30/06/2022;FII;FII RIOB ED - RBED11;13873457000152;29328804
34.027.774/0001-28;30/06/2022;FII;FII BC FUND - BRCR11;8924783000101;677194191
34.027.774/0001-28;30/06/2022;FII;FII HSI MALL - HSML11;32892018000131;37349411
34.027.774/0001-28;30/06/2022;FII;FII SUNO CRI - SNCI14;41076710000182;28863348
34.027.774/0001-28;30/06/2022;FII;FII KINEA CR - KCRE11;16706958000132;1536000
34.027.774/0001-28;30/06/2022;FII;FII CAPI SEC - CPTS11;18979895000113;231705588
34.027.774/0001-28;30/06/2022;FII;FII SUNO CRI - SNCI13;41076710000182;811172
34.027.774/0001-28;30/06/2022;FII;FII RBRHGRAD - RBRR13;29467977000103;497952
34.027.774/0001-28;30/06/2022;FII;FII AUTONOMY - AIEC11;35765826000126;177823952
34.027.774/0001-28;30/06/2022;FII;FII KINEA RI - KNCR14;16706958000132;50460004
34.027.774/0001-28;30/06/2022;FII;FII BLUECAP - BLCP11;35652060000173;167981465
34.027.774/0001-28;30/06/2022;FII;FII OURI JPP - OUJP11;26091656000150;120164836
34.027.774/0001-28;30/06/2022;FII;FII KINEA RI - KNCR11;16706958000132;676565776
34.027.774/0001-28;30/06/2022;FII;FII XP MALLS - XPML11;28757546000100;27744259
34.027.774/0001-28;30/06/2022;FII;FII VBI PRI - PVBI11;35652102000176;48834846
34.027.774/0001-28;30/06/2022;FII;FII URCA REN - URPR14;34508872000187;116816
34.027.774/0001-28;30/06/2022;FII;FII CSHG LOG - HGLG11;11728688000147;25304238
34.027.774/0001-28;30/06/2022;FII;FII G TOWERS - GTWR11;23740527000158;6499848
34.027.774/0001-28;30/06/2022;FII;FII RBRHGRAD - RBRR14;29467977000103;2536128
34.027.774/0001-28;30/06/2022;FII;FII RIOB RC - RCRB11;3683056000186;48932604
34.027.774/0001-28;30/06/2022;FII;FII BLUE CRI - BLMC11;38294221000192;66221963
34.027.774/0001-28;30/06/2022;FII;FII HEDGEBS - HGBS11;8431747000106;220257336
34.027.774/0001-28;30/06/2022;FII;FII BREI - IBCR11;40011251000196;151243875
34.027.774/0001-28;30/06/2022;FII;FII GLPG CRI - GCRI11;38293897000161;78440146
34.027.774/0001-28;30/06/2022;FII;FII XP PROP - XPPR11;30654849000140;51371235
34.027.774/0001-28;30/06/2022;FII;FII VOT LOG - VTLT11;27368600000163;136439505
34.027.774/0001-28;30/09/2022;FII;FII G TOWERS - GTWR11;23740527000158;7876522
34.027.774/0001-28;30/09/2022;FII;FII HEDGEBS - HGBS11;8431747000106;2746224
34.027.774/0001-28;30/09/2022;FII;FII XP MALLS - XPML13;28757546000100;20132064
34.027.774/0001-28;30/09/2022;FII;FII URCA REN - URPR11;34508872000187;46395
34.027.774/0001-28;30/09/2022;FII;FII GLPG CRI - GCRI11;38293897000161;108750592
34.027.774/0001-28;30/09/2022;FII;FII BREI - IBCR11;40011251000196;184625071
34.027.774/0001-28;30/09/2022;FII;FII KINEA SC - KNSC11;35864448000138;2603524
34.027.774/0001-28;30/09/2022;FII;FII S VAREJO - SPVJ11;27538422000171;206603899
34.027.774/0001-28;30/09/2022;FII;FII OURI JPP - OUJP11;26091656000150;120115068
34.027.774/0001-28;30/09/2022;FII;FII VOT LOG - VTLT11;27368600000163;14603895
34.027.774/0001-28;30/09/2022;FII;FII PATR LOG - PATL11;35754164000199;1457988
34.027.774/0001-28;30/09/2022;FII;FII XP LOG - XPLG11;26502794000185;266841269
34.027.774/0001-28;30/09/2022;FII;FII SUNO CRI - SNCI11;41076710000182;590885
34.027.774/0001-28;30/09/2022;FII;FII VBI LOG - LVBI11;30629603000118;83288
34.027.774/0001-28;30/09/2022;FII;FII RIOB RC - RCRB11;3683056000186;64343466
34.027.774/0001-28;30/09/2022;FII;FII KINEA RI - KNCR11;16706958000132;66412544
34.027.774/0001-28;30/09/2022;FII;FII CSHG URB - HGRU11;29641226000153;271570325
34.027.774/0001-28;30/09/2022;FII;FII MALLS BP - MALL11;26499833000132;147944202
34.027.774/0001-28;30/09/2022;FII;FII ALIANZA - ALZR13;28737771000185;64652345
34.027.774/0001-28;30/09/2022;FII;FII CSHGJHSF - HGPO11;11260134000168;227416
34.027.774/0001-28;30/09/2022;FII;FII BTLG - BTLG11;11839593000109;5506277
34.027.774/0001-28;30/09/2022;FII;FII BTG CRI - BTCR11;29787928000140;1358214
34.027.774/0001-28;30/09/2022;FII;FII OURI FOF - OUFF11;30791386000168;167775
34.027.774/0001-28;30/09/2022;FII;FII THE ONE - ONEF11;12948291000123;29169504
34.027.774/0001-28;30/09/2022;FII;FII CSHG LOG - HGLG11;11728688000147;2639385
34.027.774/0001-28;30/09/2022;FII;FII CSHG FOF - HGFF11;32784898000122;24714402
34.027.774/0001-28;30/09/2022;FII;FII PLURAL R - PLCR11;32527683000126;2663034
34.027.774/0001-28;30/09/2022;FII;FII HSI MALL - HSML11;32892018000131;21064875
34.027.774/0001-28;30/09/2022;FII;FII CORE MET - ASMT11;28737771000185;5651415
34.027.774/0001-28;30/09/2022;FII;FII MALLS BP - MALL12;26499833000132;233715
34.027.774/0001-28;30/09/2022;FII;FII VALREIII - VGIR11;29852732000191;195358
34.027.774/0001-28;30/09/2022;FII;FII BLUE CRI - BLMC11;38294221000192;6225115
34.027.774/0001-28;30/09/2022;FII;FII BLUECAP - BLCP11;35652060000173;178725715
34.027.774/0001-28;30/09/2022;FII;FII SUNOFOFI - SNFF11;40011225000168;1812125
34.027.774/0001-28;30/09/2022;FII;FII JS REAL - JSRE11;13371132000171;443567475
34.027.774/0001-28;30/09/2022;FII;FII VALORAIP - VGIP11;34197811000146;46492815
34.027.774/0001-28;30/09/2022;FII;FII ALIANZA - ALZR14;28737771000185;1078516
34.027.774/0001-28;30/09/2022;FII;FII BRESCO - BRCO11;20748515000181;47903835
34.027.774/0001-28;30/09/2022;FII;FII MOGNO HG - MGCR11;35652204000191;95832867
34.027.774/0001-28;30/09/2022;FII;FII CAPI SEC - CPTS11;18979895000113;232496305
34.027.774/0001-28;30/09/2022;FII;FII RBRHGRAD - RBRR11;29467977000103;6687186
34.027.774/0001-28;30/09/2022;FII;FII XP MALLS - XPML11;28757546000100;303399732
34.027.774/0001-28;30/09/2022;FII;FII DEVA FOF - DVFF11;39863059000149;5531025
34.027.774/0001-28;30/09/2022;FII;FII URCA REN - URPR13;34508872000187;93821
34.027.774/0001-28;30/09/2022;FII;FII BC FUND - BRCR11;8924783000101;763635201
34.027.774/0001-28;30/09/2022;FII;FII BLUE LOG - BLMG11;34081637000171;303450924
34.027.774/0001-28;30/09/2022;FII;FII VBI PRI - PVBI11;35652102000176;5266503
34.027.774/0001-28;30/09/2022;FII;FII FATOR VE - VRTA11;11664201000100;39515344
34.027.774/0001-28;30/09/2022;FII;FII ALIANZA - ALZR11;28737771000185;203581618
34.027.774/0001-28;30/09/2022;FII;FII MAUA - MCCI11;23648935000184;6458594
34.027.774/0001-28;30/09/2022;FII;FII MAUA FOF - MCHF11;36642139000186;31030954
34.027.774/0001-28;30/09/2022;FII;FII KINEA HY - KNHY11;30130708000128;14224143
34.027.774/0001-28;30/09/2022;FII;FII WHG REAL - WHGR11;9072017000129;2718198
34.027.774/0001-28;30/09/2022;FII;FII KINEA CR - KCRE11;16706958000132;1379850
34.027.774/0001-28;30/09/2022;FII;FII SANT REN - SARE11;32903702000171;8522871
34.027.774/0001-28;30/09/2022;FII;FII RBR PCRI - RBRY11;30166700000111;194653862
34.027.774/0001-28;30/09/2022;FII;FII CSHG CRI - HGCR11;11160521000122;3905683
34.027.774/0001-28;30/09/2022;FII;FII AUTONOMY - AIEC11;35765826000126;191728936
34.027.774/0001-28;30/09/2022;FII;FII SUNO CRI - SNCI12;41076710000182;0
34.027.774/0001-28;30/09/2022;FII;FII GALAPAGO - GCFF11;35652154000142;5426933
34.027.774/0001-28;30/09/2022;FII;FII RIOB ED - RBED11;13873457000152;340328556
34.027.774/0001-28;30/09/2022;FII;FII KINEA RI - KNCR14;16706958000132;15326208
34.027.774/0001-28;30/09/2022;FII;FII KINEA IP - KNIP14;24960430000113;5028464
34.027.774/0001-28;30/09/2022;FII;FII XP PROP - XPPR11;30654849000140;4688685
34.027.774/0001-28;30/09/2022;FII;FII ALIANZA - ALZR15;28737771000185;32320311
34.027.774/0001-28;30/09/2022;FII;FII XP SELEC - XPSF11;30983020000190;76700
34.081.611/0001-23;31/03/2022;FII;FUNDO DE FUNDOS DE INVESTIMENTO IMO;30091444000140;44906425
34.081.611/0001-23;31/03/2022;FII;FII SUCCESPAR VAREJO;27538422000171;740882079
34.081.611/0001-23;31/03/2022;FII;FI IMOBILIARIO BM BRASCAN LAJES COR;14376247000111;4638543
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO ATHENA I;30567216000102;223457766
34.081.611/0001-23;31/03/2022;FII;JPP ALLOCATON MOGNO FUNDO DE INVEST;30982880000100;1180998
34.081.611/0001-23;31/03/2022;FII;XP HOTEIS FI IMOB FII;18308516000163;215000
34.081.611/0001-23;31/03/2022;FII;XP PROPERTIES FUNDO DE INVESTIMENTO;30654849000140;374740502
34.081.611/0001-23;31/03/2022;FII;HEDGE SEED FII SENIOR;35689497000181;400000
34.081.611/0001-23;31/03/2022;FII;FII MAUA CAPITAL RECEB IMOV FII;23648935000184;12896
34.081.611/0001-23;31/03/2022;FII;HSI RENDA IMOBILIARIA FUNDO DE INVE;08098114000128;10167500
34.081.611/0001-23;31/03/2022;FII;FI IMOB BTG PACT CORP OFF;08924783000101;319376178
34.081.611/0001-23;31/03/2022;FII;NAVI IMOBILIARIO FUNDO DE FII;35652252000180;256937674
34.081.611/0001-23;31/03/2022;FII;CASTELLO BRANCO OFFICE PARK FDO INV;17144039000185;505902276
34.081.611/0001-23;31/03/2022;FII;VINCI INSTRUMENTOS FINANCEIROS FUND;31547855000160;783000
34.081.611/0001-23;31/03/2022;FII;GENERAL SHOPPING E OUTLETS DO BRASI;11769604000113;909089648
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO1F;33046142000149;6939306
34.081.611/0001-23;31/03/2022;FII;FII CAIXA TRX LOGISTICA RENDA;12887506000143;5756473
34.081.611/0001-23;31/03/2022;FII;BLUEMACAW OFFICE FUND II - FII;34895894000147;298928815
34.081.611/0001-23;31/03/2022;FII;PANORAMA DESENVOLVIMENTO LOGISTICO;37899400000190;46721433
34.081.611/0001-23;31/03/2022;FII;TISHMAN SPEYER RENDA CORPORATIVA FU;34847042000184;5853600
34.081.611/0001-23;31/03/2022;FII;SEQUOIA III RENDA IMOBILIARIA - FUN;09517273000182;86813804
34.081.611/0001-23;31/03/2022;FII;AUTONOMY EDIFICIOS CORPORATIVOS FU;35765826000126;5663997
34.081.611/0001-23;31/03/2022;FII;FII XP EXETER DESENVOLVIMENTO LOGISTICO - FII;35755044000106;135333284
34.081.611/0001-23;31/03/2022;FII;BB PROGRESSIVO II FII FII;14410722000129;220420068
34.081.611/0001-23;31/03/2022;FII;HSI LOGISTICA FUNDO DE INVESTIMENTO;32903621000171;6958625
34.081.611/0001-23;31/03/2022;FII;JS REAL ESTATE MULTIGESTAO FII;13371132000171;18446785
34.081.611/0001-23;31/03/2022;FII;RIO BRAVO RENDA RESIDENCIAL FUNDO D;36517660000191;11578428
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO30;41269052000145;50233768
34.081.611/0001-23;31/03/2022;FII;FI IMOBILIARIO FII PARQUE D. PEDRO;10869155000112;24960834
34.081.611/0001-23;31/03/2022;FII;BLUECAP RENDA LOGISTICA FII - FII;35652060000173;3104953632
34.081.611/0001-23;31/03/2022;FII;WHG REAL ESTATE FUNDO DE INVESTIME;41256643000188;200000
34.081.611/0001-23;31/03/2022;FII;NEWPORT RENDA URBANA FII - FIIFII;14793782000178;27260402
34.081.611/0001-23;31/03/2022;FII;FII VILA OLIMPIA CORPORATE;15296696000112;130656
34.081.611/0001-23;31/03/2022;FII;FII RIO BRAVO RENDA CORPORATIVA;03683056000186;265180795
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO23;36501159000137;2160000
34.081.611/0001-23;31/03/2022;FII;FII - MOGNO HOTEIS;34197776000165;12869428
34.081.611/0001-23;31/03/2022;FII;FATOR IFIX FII;17329029000114;147276255
34.081.611/0001-23;31/03/2022;FII;TRX REAL ESTATE FII - FII;28548288000152;781951954
34.081.611/0001-23;31/03/2022;FII;HSI MALLS FUNDO DE INVESTIMENTO IMO;32892018000131;1331923125
34.081.611/0001-23;31/03/2022;FII;TRX EDIFICIOS CORPORATIVOS FII;15006267000163;80986865
34.081.611/0001-23;31/03/2022;FII;BRIO REAL ESTATE III FUNDO DE INVES;34895752000180;45403226
34.081.611/0001-23;31/03/2022;FII;NEWPORT LOGISTICA FUNDO DE INVESTIM;32527626000147;124773264
34.081.611/0001-23;31/03/2022;FII;SANTANDER RENDA DE ALUGUEIS FII -;32903702000171;209424915
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO13;30871698000181;24091284
34.081.611/0001-23;31/03/2022;FII;FII V2 PROPERTIES;33045581000137;257774265
34.081.611/0001-23;31/03/2022;FII;VBI CONSUMO ESSENCIAL FUNDO DE INVE;34691520000100;15076921
34.081.611/0001-23;31/03/2022;FII;HEDGE RECEBIVEIS FUNDO DE INVESTIM;35507262000121;29391
34.081.611/0001-23;31/03/2022;FII;QUASAR AGRO FII;32754734000152;310172928
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO G;23740527000158;662427
34.081.611/0001-23;31/03/2022;FII;FUNDO INV IMOB VIA PARQUE SH 10228;00332266000131;18411053
34.081.611/0001-23;31/03/2022;FII;RBR LOG - FUNDO DE INVESTIMENTO IMO;35705463000133;67072614
34.081.611/0001-23;31/03/2022;FII;GTIS BRAZIL LOGISTICS FUNDO DE INVE;36200677000110;2452544721
34.081.611/0001-23;31/03/2022;FII;CAIXA RIO BRAVO FUNDO DE FDO INV IM;17098794000170;278187474
34.081.611/0001-23;31/03/2022;FII;CSHG IMOBILIARIO FOF - FUNDO DE INV;32784898000122;18948159
34.081.611/0001-23;31/03/2022;FII;FII THE ONE;12948291000123;198402
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO 8;21408063000151;66211638
34.081.611/0001-23;31/03/2022;FII;RENDA IMOBILIARIA - FII - FII;17374696000119;1875960
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO15;34081631000102;72842058
34.081.611/0001-23;31/03/2022;FII;LEGATUS SHOPPINGS FUNDO DE INVESTIM;30248158000146;2192826522
34.081.611/0001-23;31/03/2022;FII;FI IMOBILIARIO - FII TORRE NORTE;04722883000102;20165
34.081.611/0001-23;31/03/2022;FII;FI IMOBILIARIO - FII MAX RETAIL;11274415000170;2155056
34.081.611/0001-23;31/03/2022;FII;FII MOGNO FUNDO DE FUNDOS;29216463000177;18103326
34.081.611/0001-23;31/03/2022;FII;VX XVI - FUNDO DE INVESTIMENTO IMOB;30982974000189;1021206928
34.081.611/0001-23;31/03/2022;FII;FI IMOBILIARIO - FII HOSP. NOSSA SR;08014513000163;419888
34.081.611/0001-23;31/03/2022;FII;RIO BRAVO CREDITO IMOB(EXT-ITAU);15769670000144;3723292
34.081.611/0001-23;31/03/2022;FII;FI IMOBILIARIO - FII HOTEL MAXINVES;08706065000169;4001913
34.081.611/0001-23;31/03/2022;FII;FII GUARDIAN LOGISTICA;37295919000160;32879708
34.081.611/0001-23;31/03/2022;FII;TRX REAL ESTATE II FUNDO DE INVEST;36368925000137;1088850
34.081.611/0001-23;31/03/2022;FII;TELLUS PROPERTIES FII;26681370000125;4566578
34.081.611/0001-23;31/03/2022;FII;AMERICAS 700 FUNDO DE INVESTIMENTO;26499833000132;85369674
34.081.611/0001-23;31/03/2022;FII;XP IDEAZARVOS FUNDO DE INVESTIMENTO IMOBILIARIO;37262531000162;129417911
34.081.611/0001-23;31/03/2022;FII;MOGNO LOGISTICA FII;40041711000129;39906069
34.081.611/0001-23;31/03/2022;FII;VOTORANTIM SECURITIES MASTER FUNDO;17870926000130;3882186
34.081.611/0001-23;31/03/2022;FII;EQI RECEBIVEIS IMOBILIARIOS FI FII;41076380000125;11191668
34.081.611/0001-23;31/03/2022;FII;VINCI SHOP CENTERS FII;17554274000125;470944188
34.081.611/0001-23;31/03/2022;FII;FII MEMORIAL OFFICE;01633741000172;7484499
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO1;13974819000100;122808498
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO D;32774914000104;1224062675
34.081.611/0001-23;31/03/2022;FII;VINCI IMOVEIS URBANOS FUNDO DE INVE;36445587000190;18702075
34.081.611/0001-23;31/03/2022;FII;FUNDO DE INVESTIMENTO IMOBILIARIO12;30567216000102;1440681
